cohortId,targetId,targetName,strataId,strataName,cohortType
127001052,127,Persons tested for SARS-CoV-2 with no required prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
129001052,129,Persons tested positive for SARS-CoV-2 with no required prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
126001052,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
114001052,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
132001052,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
128001052,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
135001052,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
115001052,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
138001052,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
140001052,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
111001052,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
139001052,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
133001052,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
141001052,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
136001052,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
137001052,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
134001052,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
130001052,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
116001052,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,105,without Prevalent malignant neoplasm excluding non-melanoma skin cancer,TwoS
111001062,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
133001062,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
114001062,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
139001062,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
134001062,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
127001062,127,Persons tested for SARS-CoV-2 with no required prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
137001062,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
138001062,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
128001062,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
132001062,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
126001062,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
115001062,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
135001062,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
136001062,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
141001062,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
112001062,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
130001062,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
129001062,129,Persons tested positive for SARS-CoV-2 with no required prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
116001062,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
140001062,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
113001062,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
131001062,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,106,without Prevalent Human immunodeficiency virus infection,TwoS
111001072,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,107,without Prevalent Hepatitis C,TwoS
134001072,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,107,without Prevalent Hepatitis C,TwoS
115001072,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,107,without Prevalent Hepatitis C,TwoS
130001072,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,107,without Prevalent Hepatitis C,TwoS
129001072,129,Persons tested positive for SARS-CoV-2 with no required prior observation,107,without Prevalent Hepatitis C,TwoS
126001072,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,107,without Prevalent Hepatitis C,TwoS
132001072,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,107,without Prevalent Hepatitis C,TwoS
141001072,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,107,without Prevalent Hepatitis C,TwoS
140001072,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,107,without Prevalent Hepatitis C,TwoS
127001072,127,Persons tested for SARS-CoV-2 with no required prior observation,107,without Prevalent Hepatitis C,TwoS
135001072,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,107,without Prevalent Hepatitis C,TwoS
133001072,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,107,without Prevalent Hepatitis C,TwoS
114001072,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,107,without Prevalent Hepatitis C,TwoS
116001072,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,107,without Prevalent Hepatitis C,TwoS
137001072,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,107,without Prevalent Hepatitis C,TwoS
131001072,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,107,without Prevalent Hepatitis C,TwoS
113001072,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,107,without Prevalent Hepatitis C,TwoS
139001072,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,107,without Prevalent Hepatitis C,TwoS
128001072,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,107,without Prevalent Hepatitis C,TwoS
138001072,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,107,without Prevalent Hepatitis C,TwoS
136001072,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,107,without Prevalent Hepatitis C,TwoS
112001072,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,107,without Prevalent Hepatitis C,TwoS
135001082,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,108,without Prevalent obesity,TwoS
134001082,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,108,without Prevalent obesity,TwoS
126001082,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,108,without Prevalent obesity,TwoS
113001082,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,108,without Prevalent obesity,TwoS
140001082,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,108,without Prevalent obesity,TwoS
137001082,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,108,without Prevalent obesity,TwoS
112001082,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,108,without Prevalent obesity,TwoS
139001082,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,108,without Prevalent obesity,TwoS
129001082,129,Persons tested positive for SARS-CoV-2 with no required prior observation,108,without Prevalent obesity,TwoS
132001082,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,108,without Prevalent obesity,TwoS
131001082,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,108,without Prevalent obesity,TwoS
111001082,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,108,without Prevalent obesity,TwoS
114001082,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,108,without Prevalent obesity,TwoS
115001082,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,108,without Prevalent obesity,TwoS
127001082,127,Persons tested for SARS-CoV-2 with no required prior observation,108,without Prevalent obesity,TwoS
128001082,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,108,without Prevalent obesity,TwoS
130001082,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,108,without Prevalent obesity,TwoS
136001082,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,108,without Prevalent obesity,TwoS
116001082,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,108,without Prevalent obesity,TwoS
138001082,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,108,without Prevalent obesity,TwoS
133001082,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,108,without Prevalent obesity,TwoS
141001082,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,108,without Prevalent obesity,TwoS
130001092,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,109,without Prevalent Dementia,TwoS
126001092,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,109,without Prevalent Dementia,TwoS
134001092,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,109,without Prevalent Dementia,TwoS
136001092,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,109,without Prevalent Dementia,TwoS
139001092,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,109,without Prevalent Dementia,TwoS
131001092,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,109,without Prevalent Dementia,TwoS
141001092,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,109,without Prevalent Dementia,TwoS
132001092,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,109,without Prevalent Dementia,TwoS
138001092,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,109,without Prevalent Dementia,TwoS
111001092,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,109,without Prevalent Dementia,TwoS
115001092,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,109,without Prevalent Dementia,TwoS
116001092,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,109,without Prevalent Dementia,TwoS
113001092,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,109,without Prevalent Dementia,TwoS
114001092,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,109,without Prevalent Dementia,TwoS
140001092,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,109,without Prevalent Dementia,TwoS
129001092,129,Persons tested positive for SARS-CoV-2 with no required prior observation,109,without Prevalent Dementia,TwoS
135001092,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,109,without Prevalent Dementia,TwoS
128001092,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,109,without Prevalent Dementia,TwoS
133001092,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,109,without Prevalent Dementia,TwoS
137001092,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,109,without Prevalent Dementia,TwoS
112001092,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,109,without Prevalent Dementia,TwoS
127001092,127,Persons tested for SARS-CoV-2 with no required prior observation,109,without Prevalent Dementia,TwoS
126001172,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,117,without Prevalent tuberculosis,TwoS
116001172,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,117,without Prevalent tuberculosis,TwoS
140001172,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,117,without Prevalent tuberculosis,TwoS
135001172,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,117,without Prevalent tuberculosis,TwoS
131001172,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,117,without Prevalent tuberculosis,TwoS
111001172,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,117,without Prevalent tuberculosis,TwoS
138001172,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,117,without Prevalent tuberculosis,TwoS
132001172,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,117,without Prevalent tuberculosis,TwoS
115001172,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,117,without Prevalent tuberculosis,TwoS
136001172,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,117,without Prevalent tuberculosis,TwoS
139001172,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,117,without Prevalent tuberculosis,TwoS
112001172,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,117,without Prevalent tuberculosis,TwoS
137001172,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,117,without Prevalent tuberculosis,TwoS
129001172,129,Persons tested positive for SARS-CoV-2 with no required prior observation,117,without Prevalent tuberculosis,TwoS
134001172,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,117,without Prevalent tuberculosis,TwoS
141001172,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,117,without Prevalent tuberculosis,TwoS
113001172,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,117,without Prevalent tuberculosis,TwoS
133001172,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,117,without Prevalent tuberculosis,TwoS
128001172,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,117,without Prevalent tuberculosis,TwoS
114001172,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,117,without Prevalent tuberculosis,TwoS
127001172,127,Persons tested for SARS-CoV-2 with no required prior observation,117,without Prevalent tuberculosis,TwoS
130001172,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,117,without Prevalent tuberculosis,TwoS
136001182,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,118,without Prevalent Autoimmune condition,TwoS
138001182,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,118,without Prevalent Autoimmune condition,TwoS
127001182,127,Persons tested for SARS-CoV-2 with no required prior observation,118,without Prevalent Autoimmune condition,TwoS
111001182,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,118,without Prevalent Autoimmune condition,TwoS
128001182,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,118,without Prevalent Autoimmune condition,TwoS
132001182,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,118,without Prevalent Autoimmune condition,TwoS
131001182,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,118,without Prevalent Autoimmune condition,TwoS
139001182,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,118,without Prevalent Autoimmune condition,TwoS
133001182,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,118,without Prevalent Autoimmune condition,TwoS
135001182,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,118,without Prevalent Autoimmune condition,TwoS
115001182,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,118,without Prevalent Autoimmune condition,TwoS
129001182,129,Persons tested positive for SARS-CoV-2 with no required prior observation,118,without Prevalent Autoimmune condition,TwoS
116001182,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,118,without Prevalent Autoimmune condition,TwoS
130001182,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,118,without Prevalent Autoimmune condition,TwoS
114001182,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,118,without Prevalent Autoimmune condition,TwoS
126001182,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,118,without Prevalent Autoimmune condition,TwoS
141001182,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,118,without Prevalent Autoimmune condition,TwoS
137001182,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,118,without Prevalent Autoimmune condition,TwoS
140001182,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,118,without Prevalent Autoimmune condition,TwoS
113001182,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,118,without Prevalent Autoimmune condition,TwoS
134001182,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,118,without Prevalent Autoimmune condition,TwoS
112001182,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,118,without Prevalent Autoimmune condition,TwoS
129001192,129,Persons tested positive for SARS-CoV-2 with no required prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
134001192,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
140001192,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
135001192,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
127001192,127,Persons tested for SARS-CoV-2 with no required prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
115001192,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
138001192,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
136001192,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
128001192,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
113001192,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
126001192,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
141001192,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
137001192,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
131001192,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
116001192,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
114001192,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
133001192,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
111001192,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
112001192,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
139001192,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
132001192,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
130001192,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,119,without Prevalent chronic obstructive pulmonary disease (COPD) without asthma,TwoS
134001202,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,120,without Prevalent Asthma without COPD,TwoS
128001202,128,Persons tested positive for SARS-CoV-2 with at least 365d prior observation,120,without Prevalent Asthma without COPD,TwoS
136001202,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,120,without Prevalent Asthma without COPD,TwoS
140001202,140,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation,120,without Prevalent Asthma without COPD,TwoS
132001202,132,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation,120,without Prevalent Asthma without COPD,TwoS
127001202,127,Persons tested for SARS-CoV-2 with no required prior observation,120,without Prevalent Asthma without COPD,TwoS
111001202,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,120,without Prevalent Asthma without COPD,TwoS
131001202,131,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,120,without Prevalent Asthma without COPD,TwoS
113001202,113,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,120,without Prevalent Asthma without COPD,TwoS
115001202,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,120,without Prevalent Asthma without COPD,TwoS
137001202,137,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,120,without Prevalent Asthma without COPD,TwoS
114001202,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,120,without Prevalent Asthma without COPD,TwoS
138001202,138,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation,120,without Prevalent Asthma without COPD,TwoS
133001202,133,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation,120,without Prevalent Asthma without COPD,TwoS
112001202,112,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation,120,without Prevalent Asthma without COPD,TwoS
139001202,139,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation,120,without Prevalent Asthma without COPD,TwoS
129001202,129,Persons tested positive for SARS-CoV-2 with no required prior observation,120,without Prevalent Asthma without COPD,TwoS
141001202,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,120,without Prevalent Asthma without COPD,TwoS
135001202,135,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation,120,without Prevalent Asthma without COPD,TwoS
116001202,116,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation,120,without Prevalent Asthma without COPD,TwoS
126001202,126,Persons tested for SARS-CoV-2 with at least 365d prior observation,120,without Prevalent Asthma without COPD,TwoS
130001202,130,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,120,without Prevalent Asthma without COPD,TwoS
114001252,114,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
134001252,134,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
141001252,141,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
111001252,111,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
115001252,115,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
136001252,136,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation,125,without Prevalent pre-existing condition of COVID risk factor,TwoS
