cohortId,targetId,targetName,strataId,strataName,cohortType
124003162,124,[PIONEER T3a sen4] new PCa conservative management sensitivity_4,316,without [PIONEER S16] Grade 3 (GS 4+3),TwoS
125003162,125,[PIONEER T3a sen5] new PCa conservative management sensitivity_5,316,without [PIONEER S16] Grade 3 (GS 4+3),TwoS
101003172,101,[PIONEER T1] Newly diagnosed PCa,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
102003172,102,[PIONEER T1a] Newly diagnosed PCa broad,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
103003172,103,[PIONEER T2] PCa treated right away,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
104003172,104,[PIONEER T2a] PCa treated right away broad,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
105003172,105,[PIONEER T3.1] PCa high/intermediate risk conservative management,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
106003172,106,[PIONEER T3.1a] PCa high/intermediate risk conservative management broad,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
107003172,107,[PIONEER T3.2] PCa low risk grade conservative management and no intense monitoring,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
108003172,108,[PIONEER T3.2a] PCa low risk grade conservative management and no intense monitoring broad,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
109003172,109,[PIONEER T3.3] PCa low risk grade conservative management and intense monitoring,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
110003172,110,[PIONEER T3.3a] PCa low risk grade conservative management and intense monitoring broad,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
111003172,111,[PIONEER T3] PCa under conservative management,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
112003172,112,[PIONEER T3a] PCa under conservative management broad,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
113003172,113,[PIONEER T4.1] Delayed Curative Management,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
114003172,114,[PIONEER T4.1a] Delayed Curative Management broad,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
115003172,115,[PIONEER T4.2] Delayed Palliative Management,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
116003172,116,[PIONEER T4.2a] Delayed Palliative Management broad,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
117003172,117,[PIONEER T4] PCa treated after conservative management,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
118003172,118,[PIONEER T4a] PCa treated after conservative management broad,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
119003172,119,[PIONEER T5] Symptom post conservative management,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
120003172,120,[PIONEER T5a] Symptom post conservative management broad,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
121003172,121,[PIONEER T3a sen1] new PCa conservative management sensitivity_1,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
122003172,122,[PIONEER T3a sen2] new PCa conservative management sensitivity_2,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
123003172,123,[PIONEER T3a sen3] new PCa conservative management sensitivity_3,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
124003172,124,[PIONEER T3a sen4] new PCa conservative management sensitivity_4,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
125003172,125,[PIONEER T3a sen5] new PCa conservative management sensitivity_5,317,without [PIONEER S17] Grade 4 (GS 8),TwoS
101003182,101,[PIONEER T1] Newly diagnosed PCa,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
102003182,102,[PIONEER T1a] Newly diagnosed PCa broad,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
103003182,103,[PIONEER T2] PCa treated right away,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
104003182,104,[PIONEER T2a] PCa treated right away broad,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
105003182,105,[PIONEER T3.1] PCa high/intermediate risk conservative management,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
106003182,106,[PIONEER T3.1a] PCa high/intermediate risk conservative management broad,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
107003182,107,[PIONEER T3.2] PCa low risk grade conservative management and no intense monitoring,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
108003182,108,[PIONEER T3.2a] PCa low risk grade conservative management and no intense monitoring broad,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
109003182,109,[PIONEER T3.3] PCa low risk grade conservative management and intense monitoring,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
110003182,110,[PIONEER T3.3a] PCa low risk grade conservative management and intense monitoring broad,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
111003182,111,[PIONEER T3] PCa under conservative management,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
112003182,112,[PIONEER T3a] PCa under conservative management broad,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
113003182,113,[PIONEER T4.1] Delayed Curative Management,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
114003182,114,[PIONEER T4.1a] Delayed Curative Management broad,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
115003182,115,[PIONEER T4.2] Delayed Palliative Management,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
116003182,116,[PIONEER T4.2a] Delayed Palliative Management broad,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
117003182,117,[PIONEER T4] PCa treated after conservative management,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
118003182,118,[PIONEER T4a] PCa treated after conservative management broad,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
119003182,119,[PIONEER T5] Symptom post conservative management,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
120003182,120,[PIONEER T5a] Symptom post conservative management broad,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
121003182,121,[PIONEER T3a sen1] new PCa conservative management sensitivity_1,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
122003182,122,[PIONEER T3a sen2] new PCa conservative management sensitivity_2,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
123003182,123,[PIONEER T3a sen3] new PCa conservative management sensitivity_3,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
124003182,124,[PIONEER T3a sen4] new PCa conservative management sensitivity_4,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
125003182,125,[PIONEER T3a sen5] new PCa conservative management sensitivity_5,318,without [PIONEER S18] Grade 5 (GS 9-10),TwoS
101003192,101,[PIONEER T1] Newly diagnosed PCa,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
102003192,102,[PIONEER T1a] Newly diagnosed PCa broad,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
103003192,103,[PIONEER T2] PCa treated right away,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
104003192,104,[PIONEER T2a] PCa treated right away broad,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
105003192,105,[PIONEER T3.1] PCa high/intermediate risk conservative management,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
106003192,106,[PIONEER T3.1a] PCa high/intermediate risk conservative management broad,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
107003192,107,[PIONEER T3.2] PCa low risk grade conservative management and no intense monitoring,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
108003192,108,[PIONEER T3.2a] PCa low risk grade conservative management and no intense monitoring broad,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
109003192,109,[PIONEER T3.3] PCa low risk grade conservative management and intense monitoring,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
110003192,110,[PIONEER T3.3a] PCa low risk grade conservative management and intense monitoring broad,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
111003192,111,[PIONEER T3] PCa under conservative management,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
112003192,112,[PIONEER T3a] PCa under conservative management broad,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
113003192,113,[PIONEER T4.1] Delayed Curative Management,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
114003192,114,[PIONEER T4.1a] Delayed Curative Management broad,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
115003192,115,[PIONEER T4.2] Delayed Palliative Management,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
116003192,116,[PIONEER T4.2a] Delayed Palliative Management broad,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
117003192,117,[PIONEER T4] PCa treated after conservative management,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
118003192,118,[PIONEER T4a] PCa treated after conservative management broad,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
119003192,119,[PIONEER T5] Symptom post conservative management,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
120003192,120,[PIONEER T5a] Symptom post conservative management broad,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
121003192,121,[PIONEER T3a sen1] new PCa conservative management sensitivity_1,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
122003192,122,[PIONEER T3a sen2] new PCa conservative management sensitivity_2,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
123003192,123,[PIONEER T3a sen3] new PCa conservative management sensitivity_3,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
124003192,124,[PIONEER T3a sen4] new PCa conservative management sensitivity_4,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
125003192,125,[PIONEER T3a sen5] new PCa conservative management sensitivity_5,319,without [PIONEER S19] Family history of Prostate cancer or history of family history of germline mutations,TwoS
101003202,101,[PIONEER T1] Newly diagnosed PCa,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
102003202,102,[PIONEER T1a] Newly diagnosed PCa broad,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
103003202,103,[PIONEER T2] PCa treated right away,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
104003202,104,[PIONEER T2a] PCa treated right away broad,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
105003202,105,[PIONEER T3.1] PCa high/intermediate risk conservative management,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
106003202,106,[PIONEER T3.1a] PCa high/intermediate risk conservative management broad,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
107003202,107,[PIONEER T3.2] PCa low risk grade conservative management and no intense monitoring,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
108003202,108,[PIONEER T3.2a] PCa low risk grade conservative management and no intense monitoring broad,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
109003202,109,[PIONEER T3.3] PCa low risk grade conservative management and intense monitoring,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
110003202,110,[PIONEER T3.3a] PCa low risk grade conservative management and intense monitoring broad,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
111003202,111,[PIONEER T3] PCa under conservative management,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
112003202,112,[PIONEER T3a] PCa under conservative management broad,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
113003202,113,[PIONEER T4.1] Delayed Curative Management,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
114003202,114,[PIONEER T4.1a] Delayed Curative Management broad,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
115003202,115,[PIONEER T4.2] Delayed Palliative Management,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
116003202,116,[PIONEER T4.2a] Delayed Palliative Management broad,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
117003202,117,[PIONEER T4] PCa treated after conservative management,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
118003202,118,[PIONEER T4a] PCa treated after conservative management broad,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
119003202,119,[PIONEER T5] Symptom post conservative management,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
120003202,120,[PIONEER T5a] Symptom post conservative management broad,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
121003202,121,[PIONEER T3a sen1] new PCa conservative management sensitivity_1,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
122003202,122,[PIONEER T3a sen2] new PCa conservative management sensitivity_2,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
123003202,123,[PIONEER T3a sen3] new PCa conservative management sensitivity_3,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
124003202,124,[PIONEER T3a sen4] new PCa conservative management sensitivity_4,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
125003202,125,[PIONEER T3a sen5] new PCa conservative management sensitivity_5,320,"without [PIONEER S20] Mutation (germline or somatic) in BRCA2, BRCA1, ATM, MLH1, MSH1, MSH2, MSH6, CHEK2, RAD51B and PALB2",TwoS
101003212,101,[PIONEER T1] Newly diagnosed PCa,321,without [PIONEER S21] Age at diagnosis <55,TwoS
102003212,102,[PIONEER T1a] Newly diagnosed PCa broad,321,without [PIONEER S21] Age at diagnosis <55,TwoS
103003212,103,[PIONEER T2] PCa treated right away,321,without [PIONEER S21] Age at diagnosis <55,TwoS
104003212,104,[PIONEER T2a] PCa treated right away broad,321,without [PIONEER S21] Age at diagnosis <55,TwoS
105003212,105,[PIONEER T3.1] PCa high/intermediate risk conservative management,321,without [PIONEER S21] Age at diagnosis <55,TwoS
106003212,106,[PIONEER T3.1a] PCa high/intermediate risk conservative management broad,321,without [PIONEER S21] Age at diagnosis <55,TwoS
107003212,107,[PIONEER T3.2] PCa low risk grade conservative management and no intense monitoring,321,without [PIONEER S21] Age at diagnosis <55,TwoS
108003212,108,[PIONEER T3.2a] PCa low risk grade conservative management and no intense monitoring broad,321,without [PIONEER S21] Age at diagnosis <55,TwoS
109003212,109,[PIONEER T3.3] PCa low risk grade conservative management and intense monitoring,321,without [PIONEER S21] Age at diagnosis <55,TwoS
110003212,110,[PIONEER T3.3a] PCa low risk grade conservative management and intense monitoring broad,321,without [PIONEER S21] Age at diagnosis <55,TwoS
111003212,111,[PIONEER T3] PCa under conservative management,321,without [PIONEER S21] Age at diagnosis <55,TwoS
112003212,112,[PIONEER T3a] PCa under conservative management broad,321,without [PIONEER S21] Age at diagnosis <55,TwoS
113003212,113,[PIONEER T4.1] Delayed Curative Management,321,without [PIONEER S21] Age at diagnosis <55,TwoS
114003212,114,[PIONEER T4.1a] Delayed Curative Management broad,321,without [PIONEER S21] Age at diagnosis <55,TwoS
115003212,115,[PIONEER T4.2] Delayed Palliative Management,321,without [PIONEER S21] Age at diagnosis <55,TwoS
116003212,116,[PIONEER T4.2a] Delayed Palliative Management broad,321,without [PIONEER S21] Age at diagnosis <55,TwoS
117003212,117,[PIONEER T4] PCa treated after conservative management,321,without [PIONEER S21] Age at diagnosis <55,TwoS
118003212,118,[PIONEER T4a] PCa treated after conservative management broad,321,without [PIONEER S21] Age at diagnosis <55,TwoS
119003212,119,[PIONEER T5] Symptom post conservative management,321,without [PIONEER S21] Age at diagnosis <55,TwoS
120003212,120,[PIONEER T5a] Symptom post conservative management broad,321,without [PIONEER S21] Age at diagnosis <55,TwoS
121003212,121,[PIONEER T3a sen1] new PCa conservative management sensitivity_1,321,without [PIONEER S21] Age at diagnosis <55,TwoS
122003212,122,[PIONEER T3a sen2] new PCa conservative management sensitivity_2,321,without [PIONEER S21] Age at diagnosis <55,TwoS
123003212,123,[PIONEER T3a sen3] new PCa conservative management sensitivity_3,321,without [PIONEER S21] Age at diagnosis <55,TwoS
124003212,124,[PIONEER T3a sen4] new PCa conservative management sensitivity_4,321,without [PIONEER S21] Age at diagnosis <55,TwoS
125003212,125,[PIONEER T3a sen5] new PCa conservative management sensitivity_5,321,without [PIONEER S21] Age at diagnosis <55,TwoS
101003222,101,[PIONEER T1] Newly diagnosed PCa,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
102003222,102,[PIONEER T1a] Newly diagnosed PCa broad,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
103003222,103,[PIONEER T2] PCa treated right away,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
104003222,104,[PIONEER T2a] PCa treated right away broad,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
105003222,105,[PIONEER T3.1] PCa high/intermediate risk conservative management,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
106003222,106,[PIONEER T3.1a] PCa high/intermediate risk conservative management broad,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
107003222,107,[PIONEER T3.2] PCa low risk grade conservative management and no intense monitoring,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
108003222,108,[PIONEER T3.2a] PCa low risk grade conservative management and no intense monitoring broad,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
109003222,109,[PIONEER T3.3] PCa low risk grade conservative management and intense monitoring,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
110003222,110,[PIONEER T3.3a] PCa low risk grade conservative management and intense monitoring broad,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
111003222,111,[PIONEER T3] PCa under conservative management,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
112003222,112,[PIONEER T3a] PCa under conservative management broad,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
113003222,113,[PIONEER T4.1] Delayed Curative Management,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
114003222,114,[PIONEER T4.1a] Delayed Curative Management broad,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
115003222,115,[PIONEER T4.2] Delayed Palliative Management,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
116003222,116,[PIONEER T4.2a] Delayed Palliative Management broad,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
117003222,117,[PIONEER T4] PCa treated after conservative management,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
118003222,118,[PIONEER T4a] PCa treated after conservative management broad,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
119003222,119,[PIONEER T5] Symptom post conservative management,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
120003222,120,[PIONEER T5a] Symptom post conservative management broad,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
121003222,121,[PIONEER T3a sen1] new PCa conservative management sensitivity_1,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
122003222,122,[PIONEER T3a sen2] new PCa conservative management sensitivity_2,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
123003222,123,[PIONEER T3a sen3] new PCa conservative management sensitivity_3,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
124003222,124,[PIONEER T3a sen4] new PCa conservative management sensitivity_4,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
125003222,125,[PIONEER T3a sen5] new PCa conservative management sensitivity_5,322,without [PIONEER S22] Age at diagnosis 55-80,TwoS
101003232,101,[PIONEER T1] Newly diagnosed PCa,323,without [PIONEER S23] Age at diagnosis >80,TwoS
102003232,102,[PIONEER T1a] Newly diagnosed PCa broad,323,without [PIONEER S23] Age at diagnosis >80,TwoS
103003232,103,[PIONEER T2] PCa treated right away,323,without [PIONEER S23] Age at diagnosis >80,TwoS
104003232,104,[PIONEER T2a] PCa treated right away broad,323,without [PIONEER S23] Age at diagnosis >80,TwoS
105003232,105,[PIONEER T3.1] PCa high/intermediate risk conservative management,323,without [PIONEER S23] Age at diagnosis >80,TwoS
106003232,106,[PIONEER T3.1a] PCa high/intermediate risk conservative management broad,323,without [PIONEER S23] Age at diagnosis >80,TwoS
107003232,107,[PIONEER T3.2] PCa low risk grade conservative management and no intense monitoring,323,without [PIONEER S23] Age at diagnosis >80,TwoS
108003232,108,[PIONEER T3.2a] PCa low risk grade conservative management and no intense monitoring broad,323,without [PIONEER S23] Age at diagnosis >80,TwoS
109003232,109,[PIONEER T3.3] PCa low risk grade conservative management and intense monitoring,323,without [PIONEER S23] Age at diagnosis >80,TwoS
110003232,110,[PIONEER T3.3a] PCa low risk grade conservative management and intense monitoring broad,323,without [PIONEER S23] Age at diagnosis >80,TwoS
111003232,111,[PIONEER T3] PCa under conservative management,323,without [PIONEER S23] Age at diagnosis >80,TwoS
112003232,112,[PIONEER T3a] PCa under conservative management broad,323,without [PIONEER S23] Age at diagnosis >80,TwoS
113003232,113,[PIONEER T4.1] Delayed Curative Management,323,without [PIONEER S23] Age at diagnosis >80,TwoS
114003232,114,[PIONEER T4.1a] Delayed Curative Management broad,323,without [PIONEER S23] Age at diagnosis >80,TwoS
115003232,115,[PIONEER T4.2] Delayed Palliative Management,323,without [PIONEER S23] Age at diagnosis >80,TwoS
116003232,116,[PIONEER T4.2a] Delayed Palliative Management broad,323,without [PIONEER S23] Age at diagnosis >80,TwoS
117003232,117,[PIONEER T4] PCa treated after conservative management,323,without [PIONEER S23] Age at diagnosis >80,TwoS
118003232,118,[PIONEER T4a] PCa treated after conservative management broad,323,without [PIONEER S23] Age at diagnosis >80,TwoS
119003232,119,[PIONEER T5] Symptom post conservative management,323,without [PIONEER S23] Age at diagnosis >80,TwoS
120003232,120,[PIONEER T5a] Symptom post conservative management broad,323,without [PIONEER S23] Age at diagnosis >80,TwoS
121003232,121,[PIONEER T3a sen1] new PCa conservative management sensitivity_1,323,without [PIONEER S23] Age at diagnosis >80,TwoS
122003232,122,[PIONEER T3a sen2] new PCa conservative management sensitivity_2,323,without [PIONEER S23] Age at diagnosis >80,TwoS
123003232,123,[PIONEER T3a sen3] new PCa conservative management sensitivity_3,323,without [PIONEER S23] Age at diagnosis >80,TwoS
124003232,124,[PIONEER T3a sen4] new PCa conservative management sensitivity_4,323,without [PIONEER S23] Age at diagnosis >80,TwoS
125003232,125,[PIONEER T3a sen5] new PCa conservative management sensitivity_5,323,without [PIONEER S23] Age at diagnosis >80,TwoS
101003242,101,[PIONEER T1] Newly diagnosed PCa,324,without [PIONEER S24] Charlson CCI=0,TwoS
102003242,102,[PIONEER T1a] Newly diagnosed PCa broad,324,without [PIONEER S24] Charlson CCI=0,TwoS
103003242,103,[PIONEER T2] PCa treated right away,324,without [PIONEER S24] Charlson CCI=0,TwoS
104003242,104,[PIONEER T2a] PCa treated right away broad,324,without [PIONEER S24] Charlson CCI=0,TwoS
105003242,105,[PIONEER T3.1] PCa high/intermediate risk conservative management,324,without [PIONEER S24] Charlson CCI=0,TwoS
106003242,106,[PIONEER T3.1a] PCa high/intermediate risk conservative management broad,324,without [PIONEER S24] Charlson CCI=0,TwoS
107003242,107,[PIONEER T3.2] PCa low risk grade conservative management and no intense monitoring,324,without [PIONEER S24] Charlson CCI=0,TwoS
108003242,108,[PIONEER T3.2a] PCa low risk grade conservative management and no intense monitoring broad,324,without [PIONEER S24] Charlson CCI=0,TwoS
109003242,109,[PIONEER T3.3] PCa low risk grade conservative management and intense monitoring,324,without [PIONEER S24] Charlson CCI=0,TwoS
110003242,110,[PIONEER T3.3a] PCa low risk grade conservative management and intense monitoring broad,324,without [PIONEER S24] Charlson CCI=0,TwoS
111003242,111,[PIONEER T3] PCa under conservative management,324,without [PIONEER S24] Charlson CCI=0,TwoS
112003242,112,[PIONEER T3a] PCa under conservative management broad,324,without [PIONEER S24] Charlson CCI=0,TwoS
113003242,113,[PIONEER T4.1] Delayed Curative Management,324,without [PIONEER S24] Charlson CCI=0,TwoS
114003242,114,[PIONEER T4.1a] Delayed Curative Management broad,324,without [PIONEER S24] Charlson CCI=0,TwoS
115003242,115,[PIONEER T4.2] Delayed Palliative Management,324,without [PIONEER S24] Charlson CCI=0,TwoS
116003242,116,[PIONEER T4.2a] Delayed Palliative Management broad,324,without [PIONEER S24] Charlson CCI=0,TwoS
117003242,117,[PIONEER T4] PCa treated after conservative management,324,without [PIONEER S24] Charlson CCI=0,TwoS
118003242,118,[PIONEER T4a] PCa treated after conservative management broad,324,without [PIONEER S24] Charlson CCI=0,TwoS
119003242,119,[PIONEER T5] Symptom post conservative management,324,without [PIONEER S24] Charlson CCI=0,TwoS
120003242,120,[PIONEER T5a] Symptom post conservative management broad,324,without [PIONEER S24] Charlson CCI=0,TwoS
121003242,121,[PIONEER T3a sen1] new PCa conservative management sensitivity_1,324,without [PIONEER S24] Charlson CCI=0,TwoS
122003242,122,[PIONEER T3a sen2] new PCa conservative management sensitivity_2,324,without [PIONEER S24] Charlson CCI=0,TwoS
123003242,123,[PIONEER T3a sen3] new PCa conservative management sensitivity_3,324,without [PIONEER S24] Charlson CCI=0,TwoS
124003242,124,[PIONEER T3a sen4] new PCa conservative management sensitivity_4,324,without [PIONEER S24] Charlson CCI=0,TwoS
125003242,125,[PIONEER T3a sen5] new PCa conservative management sensitivity_5,324,without [PIONEER S24] Charlson CCI=0,TwoS
101003252,101,[PIONEER T1] Newly diagnosed PCa,325,without [PIONEER S25] Charlson CCI=1,TwoS
102003252,102,[PIONEER T1a] Newly diagnosed PCa broad,325,without [PIONEER S25] Charlson CCI=1,TwoS
103003252,103,[PIONEER T2] PCa treated right away,325,without [PIONEER S25] Charlson CCI=1,TwoS
