"outcomeId","cohortId","modelSettingsId","analysisId","devDatabase","populationSettingId","modelSettingId","covariateSettingId","modelSettingName","addExposureDaysToStart","riskWindowStart","addExposureDaysToEnd","riskWindowEnd","plpDataFolder","studyPopFile","plpResultFolder","cohortName","outcomeName"
17078,18918,1,4004,"panther",1,1,1,"Lasso Logistic Regression",0,0,0,30,"D:/CoverAgeResults/optumEhr/PlpData_L1_T18918","D:/CoverAgeResults/optumEhr/StudyPop_L1_T18918_O17078_P1.rds","D:/CoverAgeResults/optumEhr/Analysis_4","[COVID PLP training v4]  Persons with COVID without inpatient or intensive services, >365d prior observation and >18 and <50yo","[COVID19 ID28 v1] persons who die"
17078,18920,1,6004,"panther",1,1,1,"Lasso Logistic Regression",0,0,0,30,"D:/CoverAgeResults/optumEhr/PlpData_L1_T18920","D:/CoverAgeResults/optumEhr/StudyPop_L1_T18920_O17078_P1.rds","D:/CoverAgeResults/optumEhr/Analysis_6","[COVID PLP training v6]  Persons with COVID without inpatient or intensive services, >365d prior observation and <18, female only","[COVID19 ID28 v1] persons who die"
17078,18921,1,7004,"panther",1,1,1,"Lasso Logistic Regression",0,0,0,30,"D:/CoverAgeResults/optumEhr/PlpData_L1_T18921","D:/CoverAgeResults/optumEhr/StudyPop_L1_T18921_O17078_P1.rds","D:/CoverAgeResults/optumEhr/Analysis_7","[COVID PLP training v7]  Persons with COVID without inpatient or intensive services, >365d prior observation, between 18y and 50y, female only","[COVID19 ID28 v1] persons who die"
18892,18915,1,8004,"panther",1,1,1,"Lasso Logistic Regression",0,0,0,30,"D:/CoverAgeResults/optumEhr/PlpData_L1_T18915","D:/CoverAgeResults/optumEhr/StudyPop_L1_T18915_O18892_P1.rds","D:/CoverAgeResults/optumEhr/Analysis_8","[COVID PLP training]  Persons with COVID without inpatient or intensive services, >365d prior observation and <50yo","COVER AGE O Inpatient or ER visit with no delivery"
18892,18917,1,10004,"panther",1,1,1,"Lasso Logistic Regression",0,0,0,30,"D:/CoverAgeResults/optumEhr/PlpData_L1_T18917","D:/CoverAgeResults/optumEhr/StudyPop_L1_T18917_O18892_P1.rds","D:/CoverAgeResults/optumEhr/Analysis_10","[COVID PLP training v3]  Persons with COVID without inpatient or intensive services, >365d prior observation and <30yo","COVER AGE O Inpatient or ER visit with no delivery"
18892,18918,1,11004,"panther",1,1,1,"Lasso Logistic Regression",0,0,0,30,"D:/CoverAgeResults/optumEhr/PlpData_L1_T18918","D:/CoverAgeResults/optumEhr/StudyPop_L1_T18918_O18892_P1.rds","D:/CoverAgeResults/optumEhr/Analysis_11","[COVID PLP training v4]  Persons with COVID without inpatient or intensive services, >365d prior observation and >18 and <50yo","COVER AGE O Inpatient or ER visit with no delivery"
18892,18919,1,12004,"panther",1,1,1,"Lasso Logistic Regression",0,0,0,30,"D:/CoverAgeResults/optumEhr/PlpData_L1_T18919","D:/CoverAgeResults/optumEhr/StudyPop_L1_T18919_O18892_P1.rds","D:/CoverAgeResults/optumEhr/Analysis_12","[COVID PLP training v5]  Persons with COVID without inpatient or intensive services, >365d prior observation and <18","COVER AGE O Inpatient or ER visit with no delivery"
18892,18916,1,9004,"panther",1,1,1,"Lasso Logistic Regression",0,0,0,30,"D:/CoverAgeResults/optumEhr/PlpData_L1_T18916","D:/CoverAgeResults/optumEhr/StudyPop_L1_T18916_O18892_P1.rds","D:/CoverAgeResults/optumEhr/Analysis_9","[COVID PLP training v2]  Persons with COVID without inpatient or intensive services, >365d prior observation and <50yo","COVER AGE O Inpatient or ER visit with no delivery"
18892,18921,1,14004,"panther",1,1,1,"Lasso Logistic Regression",0,0,0,30,"D:/CoverAgeResults/optumEhr/PlpData_L1_T18921","D:/CoverAgeResults/optumEhr/StudyPop_L1_T18921_O18892_P1.rds","D:/CoverAgeResults/optumEhr/Analysis_14","[COVID PLP training v7]  Persons with COVID without inpatient or intensive services, >365d prior observation, between 18y and 50y, female only","COVER AGE O Inpatient or ER visit with no delivery"
18892,18920,1,13004,"panther",1,1,1,"Lasso Logistic Regression",0,0,0,30,"D:/CoverAgeResults/optumEhr/PlpData_L1_T18920","D:/CoverAgeResults/optumEhr/StudyPop_L1_T18920_O18892_P1.rds","D:/CoverAgeResults/optumEhr/Analysis_13","[COVID PLP training v6]  Persons with COVID without inpatient or intensive services, >365d prior observation and <18, female only","COVER AGE O Inpatient or ER visit with no delivery"
19353,18915,1,15004,"panther",1,1,1,"Lasso Logistic Regression",0,0,0,30,"D:/CoverAgeResults/optumEhr/PlpData_L1_T18915","D:/CoverAgeResults/optumEhr/StudyPop_L1_T18915_O19353_P1.rds","D:/CoverAgeResults/optumEhr/Analysis_15","[COVID PLP training]  Persons with COVID without inpatient or intensive services, >365d prior observation and <50yo","COVER AGE O Inpatient or ER visit"
19353,18916,1,16004,"panther",1,1,1,"Lasso Logistic Regression",0,0,0,30,"D:/CoverAgeResults/optumEhr/PlpData_L1_T18916","D:/CoverAgeResults/optumEhr/StudyPop_L1_T18916_O19353_P1.rds","D:/CoverAgeResults/optumEhr/Analysis_16","[COVID PLP training v2]  Persons with COVID without inpatient or intensive services, >365d prior observation and <50yo","COVER AGE O Inpatient or ER visit"
19353,18917,1,17004,"panther",1,1,1,"Lasso Logistic Regression",0,0,0,30,"D:/CoverAgeResults/optumEhr/PlpData_L1_T18917","D:/CoverAgeResults/optumEhr/StudyPop_L1_T18917_O19353_P1.rds","D:/CoverAgeResults/optumEhr/Analysis_17","[COVID PLP training v3]  Persons with COVID without inpatient or intensive services, >365d prior observation and <30yo","COVER AGE O Inpatient or ER visit"
19353,18918,1,18004,"panther",1,1,1,"Lasso Logistic Regression",0,0,0,30,"D:/CoverAgeResults/optumEhr/PlpData_L1_T18918","D:/CoverAgeResults/optumEhr/StudyPop_L1_T18918_O19353_P1.rds","D:/CoverAgeResults/optumEhr/Analysis_18","[COVID PLP training v4]  Persons with COVID without inpatient or intensive services, >365d prior observation and >18 and <50yo","COVER AGE O Inpatient or ER visit"
19353,18921,1,21004,"panther",1,1,1,"Lasso Logistic Regression",0,0,0,30,"D:/CoverAgeResults/optumEhr/PlpData_L1_T18921","D:/CoverAgeResults/optumEhr/StudyPop_L1_T18921_O19353_P1.rds","D:/CoverAgeResults/optumEhr/Analysis_21","[COVID PLP training v7]  Persons with COVID without inpatient or intensive services, >365d prior observation, between 18y and 50y, female only","COVER AGE O Inpatient or ER visit"
19353,18919,1,19004,"panther",1,1,1,"Lasso Logistic Regression",0,0,0,30,"D:/CoverAgeResults/optumEhr/PlpData_L1_T18919","D:/CoverAgeResults/optumEhr/StudyPop_L1_T18919_O19353_P1.rds","D:/CoverAgeResults/optumEhr/Analysis_19","[COVID PLP training v5]  Persons with COVID without inpatient or intensive services, >365d prior observation and <18","COVER AGE O Inpatient or ER visit"
19353,18920,1,20004,"panther",1,1,1,"Lasso Logistic Regression",0,0,0,30,"D:/CoverAgeResults/optumEhr/PlpData_L1_T18920","D:/CoverAgeResults/optumEhr/StudyPop_L1_T18920_O19353_P1.rds","D:/CoverAgeResults/optumEhr/Analysis_20","[COVID PLP training v6]  Persons with COVID without inpatient or intensive services, >365d prior observation and <18, female only","COVER AGE O Inpatient or ER visit"
