cohortId,targetId,targetName,strataId,strataName,cohortType
308000221,308,[KI-IBD] Undetermined IBD (both type-specific codes) with at least 365d prior observation,22,with Location = Scotland,TwS
309000221,309,[KI-IBD] Undetermined IBD (both type-specific codes) with no required prior observation,22,with Location = Scotland,TwS
310000221,310,[KI-IBD] Undetermined IBD (no type-specific codes) with at least 365d prior observation,22,with Location = Scotland,TwS
311000221,311,[KI-IBD] Undetermined IBD (no type-specific codes) with no required prior observation,22,with Location = Scotland,TwS
314000221,314,[KI-IBD] Persons with Crohn's disease with at least 365d prior observation,22,with Location = Scotland,TwS
315000221,315,[KI-IBD] Persons with Crohn's disease with no required prior observation,22,with Location = Scotland,TwS
322000221,322,[KI-IBD] Persons with ulcerative colitis with at least 365d prior observation,22,with Location = Scotland,TwS
323000221,323,[KI-IBD] Persons with ulcerative colitis with no required prior observation,22,with Location = Scotland,TwS
306000231,306,[KI-IBD] Persons with IBD with at least 365d prior observation,23,with Location = Wales,TwS
307000231,307,[KI-IBD] Persons with IBD with no required prior observation,23,with Location = Wales,TwS
308000231,308,[KI-IBD] Undetermined IBD (both type-specific codes) with at least 365d prior observation,23,with Location = Wales,TwS
309000231,309,[KI-IBD] Undetermined IBD (both type-specific codes) with no required prior observation,23,with Location = Wales,TwS
310000231,310,[KI-IBD] Undetermined IBD (no type-specific codes) with at least 365d prior observation,23,with Location = Wales,TwS
311000231,311,[KI-IBD] Undetermined IBD (no type-specific codes) with no required prior observation,23,with Location = Wales,TwS
314000231,314,[KI-IBD] Persons with Crohn's disease with at least 365d prior observation,23,with Location = Wales,TwS
315000231,315,[KI-IBD] Persons with Crohn's disease with no required prior observation,23,with Location = Wales,TwS
322000231,322,[KI-IBD] Persons with ulcerative colitis with at least 365d prior observation,23,with Location = Wales,TwS
323000231,323,[KI-IBD] Persons with ulcerative colitis with no required prior observation,23,with Location = Wales,TwS
306000241,306,[KI-IBD] Persons with IBD with at least 365d prior observation,24,with Location = Northern Ireland,TwS
307000241,307,[KI-IBD] Persons with IBD with no required prior observation,24,with Location = Northern Ireland,TwS
308000241,308,[KI-IBD] Undetermined IBD (both type-specific codes) with at least 365d prior observation,24,with Location = Northern Ireland,TwS
309000241,309,[KI-IBD] Undetermined IBD (both type-specific codes) with no required prior observation,24,with Location = Northern Ireland,TwS
310000241,310,[KI-IBD] Undetermined IBD (no type-specific codes) with at least 365d prior observation,24,with Location = Northern Ireland,TwS
311000241,311,[KI-IBD] Undetermined IBD (no type-specific codes) with no required prior observation,24,with Location = Northern Ireland,TwS
314000241,314,[KI-IBD] Persons with Crohn's disease with at least 365d prior observation,24,with Location = Northern Ireland,TwS
315000241,315,[KI-IBD] Persons with Crohn's disease with no required prior observation,24,with Location = Northern Ireland,TwS
322000241,322,[KI-IBD] Persons with ulcerative colitis with at least 365d prior observation,24,with Location = Northern Ireland,TwS
323000241,323,[KI-IBD] Persons with ulcerative colitis with no required prior observation,24,with Location = Northern Ireland,TwS
306002001,306,[KI-IBD] Persons with IBD with at least 365d prior observation,200,with Pregnant women,TwS
307002001,307,[KI-IBD] Persons with IBD with no required prior observation,200,with Pregnant women,TwS
308002001,308,[KI-IBD] Undetermined IBD (both type-specific codes) with at least 365d prior observation,200,with Pregnant women,TwS
309002001,309,[KI-IBD] Undetermined IBD (both type-specific codes) with no required prior observation,200,with Pregnant women,TwS
310002001,310,[KI-IBD] Undetermined IBD (no type-specific codes) with at least 365d prior observation,200,with Pregnant women,TwS
311002001,311,[KI-IBD] Undetermined IBD (no type-specific codes) with no required prior observation,200,with Pregnant women,TwS
314002001,314,[KI-IBD] Persons with Crohn's disease with at least 365d prior observation,200,with Pregnant women,TwS
315002001,315,[KI-IBD] Persons with Crohn's disease with no required prior observation,200,with Pregnant women,TwS
322002001,322,[KI-IBD] Persons with ulcerative colitis with at least 365d prior observation,200,with Pregnant women,TwS
323002001,323,[KI-IBD] Persons with ulcerative colitis with no required prior observation,200,with Pregnant women,TwS
306002011,306,[KI-IBD] Persons with IBD with at least 365d prior observation,201,with Overweight,TwS
307002011,307,[KI-IBD] Persons with IBD with no required prior observation,201,with Overweight,TwS
308002011,308,[KI-IBD] Undetermined IBD (both type-specific codes) with at least 365d prior observation,201,with Overweight,TwS
309002011,309,[KI-IBD] Undetermined IBD (both type-specific codes) with no required prior observation,201,with Overweight,TwS
310002011,310,[KI-IBD] Undetermined IBD (no type-specific codes) with at least 365d prior observation,201,with Overweight,TwS
311002011,311,[KI-IBD] Undetermined IBD (no type-specific codes) with no required prior observation,201,with Overweight,TwS
314002011,314,[KI-IBD] Persons with Crohn's disease with at least 365d prior observation,201,with Overweight,TwS
315002011,315,[KI-IBD] Persons with Crohn's disease with no required prior observation,201,with Overweight,TwS
322002011,322,[KI-IBD] Persons with ulcerative colitis with at least 365d prior observation,201,with Overweight,TwS
323002011,323,[KI-IBD] Persons with ulcerative colitis with no required prior observation,201,with Overweight,TwS
306002021,306,[KI-IBD] Persons with IBD with at least 365d prior observation,202,with Underweight,TwS
307002021,307,[KI-IBD] Persons with IBD with no required prior observation,202,with Underweight,TwS
308002021,308,[KI-IBD] Undetermined IBD (both type-specific codes) with at least 365d prior observation,202,with Underweight,TwS
309002021,309,[KI-IBD] Undetermined IBD (both type-specific codes) with no required prior observation,202,with Underweight,TwS
310002021,310,[KI-IBD] Undetermined IBD (no type-specific codes) with at least 365d prior observation,202,with Underweight,TwS
311002021,311,[KI-IBD] Undetermined IBD (no type-specific codes) with no required prior observation,202,with Underweight,TwS
314002021,314,[KI-IBD] Persons with Crohn's disease with at least 365d prior observation,202,with Underweight,TwS
315002021,315,[KI-IBD] Persons with Crohn's disease with no required prior observation,202,with Underweight,TwS
322002021,322,[KI-IBD] Persons with ulcerative colitis with at least 365d prior observation,202,with Underweight,TwS
323002021,323,[KI-IBD] Persons with ulcerative colitis with no required prior observation,202,with Underweight,TwS
306002031,306,[KI-IBD] Persons with IBD with at least 365d prior observation,203,with Normal weight,TwS
307002031,307,[KI-IBD] Persons with IBD with no required prior observation,203,with Normal weight,TwS
308002031,308,[KI-IBD] Undetermined IBD (both type-specific codes) with at least 365d prior observation,203,with Normal weight,TwS
309002031,309,[KI-IBD] Undetermined IBD (both type-specific codes) with no required prior observation,203,with Normal weight,TwS
310002031,310,[KI-IBD] Undetermined IBD (no type-specific codes) with at least 365d prior observation,203,with Normal weight,TwS
311002031,311,[KI-IBD] Undetermined IBD (no type-specific codes) with no required prior observation,203,with Normal weight,TwS
314002031,314,[KI-IBD] Persons with Crohn's disease with at least 365d prior observation,203,with Normal weight,TwS
315002031,315,[KI-IBD] Persons with Crohn's disease with no required prior observation,203,with Normal weight,TwS
322002031,322,[KI-IBD] Persons with ulcerative colitis with at least 365d prior observation,203,with Normal weight,TwS
323002031,323,[KI-IBD] Persons with ulcerative colitis with no required prior observation,203,with Normal weight,TwS
306002041,306,[KI-IBD] Persons with IBD with at least 365d prior observation,204,with Prevalent obesity,TwS
307002041,307,[KI-IBD] Persons with IBD with no required prior observation,204,with Prevalent obesity,TwS
308002041,308,[KI-IBD] Undetermined IBD (both type-specific codes) with at least 365d prior observation,204,with Prevalent obesity,TwS
309002041,309,[KI-IBD] Undetermined IBD (both type-specific codes) with no required prior observation,204,with Prevalent obesity,TwS
310002041,310,[KI-IBD] Undetermined IBD (no type-specific codes) with at least 365d prior observation,204,with Prevalent obesity,TwS
311002041,311,[KI-IBD] Undetermined IBD (no type-specific codes) with no required prior observation,204,with Prevalent obesity,TwS
314002041,314,[KI-IBD] Persons with Crohn's disease with at least 365d prior observation,204,with Prevalent obesity,TwS
315002041,315,[KI-IBD] Persons with Crohn's disease with no required prior observation,204,with Prevalent obesity,TwS
322002041,322,[KI-IBD] Persons with ulcerative colitis with at least 365d prior observation,204,with Prevalent obesity,TwS
323002041,323,[KI-IBD] Persons with ulcerative colitis with no required prior observation,204,with Prevalent obesity,TwS
